gene_id,gene_name,library
ENSG00000255174.1,AC107918.3,gc27
ENSG00000254507.2,DEFB131E,gc27
ENSG00000284610.1,AC107918.4,gc27
ENSG00000255016.1,AC107918.2,gc27
ENSG00000254817.1,AC107918.1,gc27
ENSG00000254700.1,DEFB131C,gc27
ENSG00000233050.1,DEFB130B,gc27
ENSG00000252029.1,RNA5SP253,gc27
ENSG00000255544.2,DEFB108D,gc27
ENSG00000215343.7,ZNF705D,gc27
ENSG00000255052.4,FAM66D,gc27
ENSG00000254923.1,AC130366.1,gc27
ENSG00000226430.6,USP17L7,gc27
ENSG00000223443.2,USP17L2,gc27
ENSG00000254866.2,DEFB109D,gc27
ENSG00000205879.5,FAM90A2P,gc27
ENSG00000249889.1,ALG1L11P,gc27
ENSG00000186523.14,FAM86B1,gc27
ENSG00000255495.1,AC145124.1,gc27
ENSG00000254527.1,ENPP7P12,gc27
ENSG00000237215.3,DEFB131D,gc27
ENSG00000232948.1,DEFB130A,gc27
ENSG00000252535.1,RNA5SP254,gc27
ENSG00000254623.1,DEFB108E,gc27
ENSG00000215339.3,ZNF705CP,gc27
ENSG00000227888.4,FAM66A,gc27
ENSG00000254423.1,AC087203.1,gc27
ENSG00000255556.2,AC087203.2,gc27
ENSG00000242296.2,DEFB109A,gc27
ENSG00000270074.1,AC087203.3,gc27
ENSG00000251402.3,FAM90A25P,gc27
ENSG00000250794.2,ALG1L12P,gc27
ENSG00000145002.12,FAM86B2,gc27
ENSG00000255549.2,ENPP7P6,gc27
ENSG00000283674.2,AC068587.6,gc27
ENSG00000270154.1,AC130352.1,gc27
ENSG00000242607.1,AC068587.1,gc27
ENSG00000255122.1,AC068587.4,gc27
ENSG00000284746.1,AC068587.10,gc27
ENSG00000284663.1,AC068587.8,gc27
ENSG00000244289.1,AC068587.2,gc27
ENSG00000255253.1,AC068587.5,gc27
ENSG00000284724.1,AC068587.9,gc27
ENSG00000284613.1,AC068587.7,gc27
ENSG00000254581.1,AC068587.3,gc27
ENSG00000177400.6,OR7E8P,gc27
ENSG00000254917.1,OR7E15P,gc27
ENSG00000254724.1,OR7E10P,gc27
ENSG00000264512.2,MIR5692A2,gc27
ENSG00000154359.12,LONRF1,gc27
ENSG00000266206.1,MIR3926-1,gc27
ENSG00000283523.1,MIR3926-2,gc27
ENSG00000254813.5,AC123777.1,gc27
ENSG00000255494.1,LINC00681,gc27
ENSG00000250305.8,KIAA1456,gc27
ENSG00000251468.2,AC135352.1,gc27
ENSG00000206996.1,RNU6-842P,gc27
ENSG00000164741.14,DLC1,gc27
ENSG00000200630.1,Y_RNA,gc27
ENSG00000253932.1,AC019270.1,gc27
ENSG00000253257.1,MTND4P7,gc27
ENSG00000252179.1,RNA5SP255,gc27
ENSG00000164743.4,C8orf48,gc27
ENSG00000254491.1,AC022832.1,gc27
ENSG00000255457.1,AC022880.2,gc27
ENSG00000255413.1,AC022880.1,gc27
ENSG00000254753.1,AC022690.2,gc27
ENSG00000254425.1,AC022690.1,gc27
ENSG00000255437.1,AC023538.1,gc27
ENSG00000185053.13,SGCZ,gc27
ENSG00000254575.1,AC022039.1,gc27
ENSG00000214366.4,EIF4EP5,gc27
ENSG00000252264.1,RNU7-153P,gc27
ENSG00000206950.1,Y_RNA,gc27
ENSG00000252035.1,RNU6-397P,gc27
ENSG00000255365.1,AC040926.1,gc27
ENSG00000199127.1,MIR383,gc27
ENSG00000255076.2,AC084838.1,gc27
ENSG00000249368.1,AC103851.1,gc27
ENSG00000104723.20,TUSC3,gc27
ENSG00000248423.1,AC100850.1,gc27
ENSG00000250483.1,PPM1AP1,gc27
ENSG00000226836.5,AC018437.1,gc27
ENSG00000253648.1,AC018437.2,gc27
ENSG00000038945.14,MSR1,gc27
ENSG00000253951.1,AC087360.1,gc27
ENSG00000253934.2,MRPL49P2,gc27
ENSG00000253184.1,AC011586.1,gc27
ENSG00000253496.2,AC068992.1,gc27
ENSG00000264092.2,RN7SL474P,gc27
ENSG00000078579.8,FGF20,gc27
ENSG00000155970.11,MICU3,gc27
ENSG00000249258.2,AC079193.2,gc27
ENSG00000244113.1,AC079193.1,gc27
ENSG00000104219.12,ZDHHC2,gc27
ENSG00000198791.11,CNOT7,gc27
ENSG00000155975.9,VPS37A,gc27
ENSG00000003987.13,MTMR7,gc27
ENSG00000214607.2,ADAM24P,gc27
ENSG00000003989.17,SLC7A2,gc27
ENSG00000279271.1,AP006248.2,gc27
ENSG00000280453.1,AP006248.5,gc27
ENSG00000279903.1,AP006248.3,gc27
ENSG00000279932.1,AP006248.4,gc27
ENSG00000104213.12,PDGFRL,gc27
ENSG00000277466.1,AP006248.1,gc27
ENSG00000129422.14,MTUS1,gc27
ENSG00000265520.1,MIR548V,gc27
ENSG00000253168.1,AC124069.1,gc27
ENSG00000212280.1,RNA5SP256,gc27
ENSG00000253944.1,AC027117.2,gc27
ENSG00000253671.1,AC027117.1,gc27
ENSG00000104760.16,FGL1,gc27
ENSG00000253215.1,AC087273.1,gc27
ENSG00000254054.2,AC087273.2,gc27
ENSG00000078674.17,PCM1,gc27
ENSG00000104763.18,ASAH1,gc27
ENSG00000245281.6,AC124242.1,gc27
ENSG00000253384.1,AC124242.2,gc27
ENSG00000171428.13,NAT1,gc27
ENSG00000254015.1,MTND4LP26,gc27
ENSG00000253937.1,NATP,gc27
ENSG00000244593.1,AC025062.1,gc27
ENSG00000271654.1,AC025062.2,gc27
ENSG00000156006.4,NAT2,gc27
ENSG00000156011.16,PSD3,gc27
ENSG00000187229.3,AC100800.1,gc27
ENSG00000244018.1,RPL35P6,gc27
ENSG00000283402.1,AC087821.2,gc27
ENSG00000278886.1,AC087821.1,gc27
ENSG00000201157.1,SNORA62,gc27
ENSG00000253335.1,AC009884.1,gc27
ENSG00000270255.1,AC009884.2,gc27
ENSG00000253557.5,AC100849.1,gc27
ENSG00000254242.1,AC100849.2,gc27
ENSG00000250316.1,AC068880.1,gc27
ENSG00000254201.1,AC068880.3,gc27
ENSG00000253280.1,AC068880.2,gc27
ENSG00000279919.1,AC068880.5,gc27
ENSG00000104611.11,SH2D4A,gc27
ENSG00000279858.1,AC068880.4,gc27
ENSG00000147408.14,CSGALNACT1,gc27
ENSG00000253270.1,AC090541.1,gc27
ENSG00000104613.11,INTS10,gc27
ENSG00000175445.14,LPL,gc27
ENSG00000253775.1,AC100802.1,gc27
ENSG00000242709.1,RPL30P9,gc27
ENSG00000036565.14,SLC18A1,gc27
ENSG00000147416.10,ATP6V1B2,gc27
ENSG00000222267.1,RNU6-892P,gc27
ENSG00000061337.15,LZTS1,gc27
ENSG00000253733.3,LZTS1-AS1,gc27
ENSG00000274467.1,RNA5SP257,gc27
ENSG00000253164.5,AC023403.1,gc27
ENSG00000253178.1,AC022559.1,gc27
ENSG00000253300.1,AC018541.1,gc27
ENSG00000253866.1,TMEM97P2,gc27
ENSG00000254260.1,AC015468.4,gc27
ENSG00000254092.1,AC015468.3,gc27
ENSG00000253147.5,AC015468.1,gc27
ENSG00000254026.1,AC015468.2,gc27
ENSG00000253199.1,LINC02153,gc27
ENSG00000254040.1,AC103719.1,gc27
ENSG00000280215.1,AC021613.1,gc27
ENSG00000254334.1,AC021355.1,gc27
ENSG00000168546.10,GFRA2,gc27
ENSG00000273484.1,OR6R2P,gc27
ENSG00000147443.12,DOK2,gc27
ENSG00000130227.16,XPO7,gc27
ENSG00000158806.13,NPM2,gc27
ENSG00000158815.10,FGF17,gc27
ENSG00000158856.18,DMTN,gc27
ENSG00000158863.21,FAM160B2,gc27
ENSG00000275074.1,NUDT18,gc27
ENSG00000168453.14,HR,gc27
ENSG00000168476.11,REEP4,gc27
ENSG00000168481.8,LGI3,gc27
ENSG00000168484.12,SFTPC,gc27
ENSG00000168487.17,BMP1,gc27
ENSG00000177725.5,AC105206.1,gc27
ENSG00000168490.13,PHYHIP,gc27
ENSG00000208037.1,MIR320A,gc27
ENSG00000168495.12,POLR3D,gc27
ENSG00000254064.1,AC105206.2,gc27
ENSG00000197181.11,PIWIL2,gc27
ENSG00000104635.13,SLC39A14,gc27
ENSG00000241026.1,AC105910.1,gc27
ENSG00000201761.1,RNU6-336P,gc27
ENSG00000120910.14,PPP3CC,gc27
ENSG00000254272.1,AC087854.1,gc27
ENSG00000251034.1,AC037459.2,gc27
ENSG00000120896.13,SORBS3,gc27
ENSG00000254230.1,AC037459.4,gc27
ENSG00000120913.23,PDLIM2,gc27
ENSG00000248235.6,AC037459.1,gc27
ENSG00000241852.9,C8orf58,gc27
ENSG00000158941.16,CCAR2,gc27
ENSG00000253200.1,AC037459.3,gc27
ENSG00000147439.12,BIN3,gc27
ENSG00000261026.1,AC105046.1,gc27
ENSG00000179388.8,EGR3,gc27
ENSG00000253125.1,AC055854.1,gc27
ENSG00000134020.7,PEBP4,gc27
ENSG00000248738.6,AC037441.1,gc27
ENSG00000253142.1,AC037441.2,gc27
ENSG00000240116.3,RN7SL303P,gc27
ENSG00000245025.2,AC107959.1,gc27
ENSG00000008853.16,RHOBTB2,gc27
ENSG00000120889.12,TNFRSF10B,gc27
ENSG00000246130.1,AC107959.2,gc27
ENSG00000253616.5,AC107959.3,gc27
ENSG00000173535.13,TNFRSF10C,gc27
ENSG00000173530.5,TNFRSF10D,gc27
ENSG00000253930.1,TNFRSF10A-AS1,gc27
ENSG00000104689.9,TNFRSF10A,gc27
ENSG00000243265.1,RPL23AP55,gc27
ENSG00000246582.2,AC100861.1,gc27
ENSG00000250714.3,AC100861.2,gc27
ENSG00000147457.13,CHMP7,gc27
ENSG00000104679.10,R3HCC1,gc27
ENSG00000134013.15,LOXL2,gc27
ENSG00000253837.1,AC090197.1,gc27
ENSG00000197217.12,ENTPD4,gc27
ENSG00000253390.1,AC104561.1,gc27
ENSG00000253483.1,AC104561.2,gc27
ENSG00000253986.1,AC104561.3,gc27
ENSG00000147454.13,SLC25A37,gc27
ENSG00000252067.1,RNU4-71P,gc27
ENSG00000253488.1,FAM60DP,gc27
ENSG00000167034.9,NKX3-1,gc27
ENSG00000180053.7,NKX2-6,gc27
ENSG00000253471.1,AC012574.1,gc27
ENSG00000254002.1,AC012574.2,gc27
ENSG00000271118.1,AC012119.1,gc27
ENSG00000207027.1,SNORA67,gc27
ENSG00000159167.11,STC1,gc27
ENSG00000207201.1,RNU1-148P,gc27
ENSG00000253891.1,AC023202.1,gc27
ENSG00000042980.12,ADAM28,gc27
ENSG00000253535.5,AC120193.1,gc27
ENSG00000134028.14,ADAMDEC1,gc27
ENSG00000069206.15,ADAM7,gc27
ENSG00000253643.5,AC024958.1,gc27
ENSG00000272163.1,AF106564.1,gc27
ENSG00000104722.13,NEFM,gc27
ENSG00000277586.2,NEFL,gc27
ENSG00000283327.1,MIR6841,gc27
ENSG00000272157.1,AC107373.2,gc27
ENSG00000253832.1,AC107373.1,gc27
ENSG00000253670.1,AC073581.1,gc27
ENSG00000147459.17,DOCK5,gc27
ENSG00000274988.1,MIR6876,gc27
ENSG00000147437.9,GNRH1,gc27
ENSG00000253476.1,AC091185.1,gc27
ENSG00000104756.15,KCTD9,gc27
ENSG00000184661.13,CDCA2,gc27
ENSG00000253100.1,AC009623.1,gc27
ENSG00000253342.1,AC009623.2,gc27
ENSG00000254178.1,AC090103.1,gc27
ENSG00000221818.8,EBF2,gc27
ENSG00000199620.1,RNA5SP258,gc27
ENSG00000249213.1,AC079097.1,gc27
ENSG00000221914.9,PPP2R2A,gc27
ENSG00000228451.3,SDAD1P1,gc27
ENSG00000104765.15,BNIP3L,gc27
ENSG00000253430.1,AC011726.2,gc27
ENSG00000251203.1,AC011726.1,gc27
ENSG00000254362.1,AC011726.3,gc27
ENSG00000240694.8,PNMA2,gc27
ENSG00000092964.17,DPYSL2,gc27
ENSG00000253208.1,AC015743.1,gc27
ENSG00000120907.17,ADRA1A,gc27
ENSG00000240519.1,AC091675.1,gc27
ENSG00000253813.1,COX6B1P4,gc27
ENSG00000275115.1,AC067904.3,gc27
ENSG00000215288.4,AC067904.1,gc27
ENSG00000221616.1,MIR548H4,gc27
ENSG00000253899.1,AC067904.2,gc27
ENSG00000253903.2,AC090150.2,gc27
ENSG00000253888.1,AC090150.1,gc27
ENSG00000015592.16,STMN4,gc27
ENSG00000104228.12,TRIM35,gc27
ENSG00000120899.17,PTK2B,gc27
ENSG00000273836.1,MIR6842,gc27
ENSG00000120903.12,CHRNA2,gc27
ENSG00000120915.13,EPHX2,gc27
ENSG00000234770.1,GULOP,gc27
ENSG00000120885.21,CLU,gc27
ENSG00000284280.1,MIR6843,gc27
ENSG00000168077.13,SCARA3,gc27
ENSG00000222862.2,RNU6-1086P,gc27
ENSG00000253560.1,AC013643.1,gc27
ENSG00000279302.3,AC013643.3,gc27
ENSG00000265075.1,MIR3622B,gc27
ENSG00000284351.1,MIR3622A,gc27
ENSG00000147419.17,CCDC25,gc27
ENSG00000253875.1,AC013643.2,gc27
ENSG00000171320.14,ESCO2,gc27
ENSG00000202242.1,RNU6-1276P,gc27
ENSG00000168078.9,PBK,gc27
ENSG00000253176.3,AC104997.1,gc27
ENSG00000168079.16,SCARA5,gc27
ENSG00000265847.1,MIR4287,gc27
ENSG00000253290.1,AC069113.1,gc27
ENSG00000253615.1,AC069113.3,gc27
ENSG00000253397.1,AC069113.2,gc27
ENSG00000189233.11,NUGGC,gc27
ENSG00000134014.16,ELP3,gc27
ENSG00000250516.1,AC021678.1,gc27
ENSG00000253907.1,AC021678.3,gc27
ENSG00000253690.1,AC021678.2,gc27
ENSG00000239198.1,RPL5P22,gc27
ENSG00000168081.8,PNOC,gc27
ENSG00000186918.13,ZNF395,gc27
ENSG00000214050.7,FBXO16,gc27
ENSG00000254370.1,AC025871.2,gc27
ENSG00000207361.1,RNU6-178P,gc27
ENSG00000253567.1,AC025871.1,gc27
ENSG00000104290.10,FZD3,gc27
ENSG00000265251.1,MIR4288,gc27
ENSG00000202411.1,RNA5SP259,gc27
ENSG00000012232.8,EXTL3,gc27
ENSG00000246339.5,EXTL3-AS1,gc27
ENSG00000104299.14,INTS9,gc27
ENSG00000254034.1,INTS9-AS1,gc27
ENSG00000242958.1,AC040975.1,gc27
ENSG00000147421.17,HMBOX1,gc27
ENSG00000273710.1,Metazoa_SRP,gc27
ENSG00000259196.1,HMBOX1-IT1,gc27
ENSG00000200719.1,RNA5SP260,gc27
ENSG00000259366.1,AC108449.2,gc27
ENSG00000259607.1,AC108449.3,gc27
ENSG00000197892.12,KIF13B,gc27
ENSG00000254129.1,AC108449.1,gc27
ENSG00000253770.1,HMGB1P23,gc27
ENSG00000120875.8,DUSP4,gc27
ENSG00000260253.1,AC084262.1,gc27
ENSG00000253632.1,AC084026.2,gc27
ENSG00000253182.1,AC084026.1,gc27
ENSG00000280147.1,AC084026.3,gc27
ENSG00000243844.1,AC069181.1,gc27
ENSG00000251191.7,LINC00589,gc27
ENSG00000253490.5,LINC02099,gc27
ENSG00000248964.6,AC131254.1,gc27
ENSG00000254086.1,AC131254.3,gc27
ENSG00000253604.1,AC131254.2,gc27
ENSG00000253279.5,LINC02209,gc27
ENSG00000264788.1,MIR3148,gc27
ENSG00000254013.1,AC044849.1,gc27
ENSG00000239175.1,RNU6-1218P,gc27
ENSG00000133872.13,SARAF,gc27
ENSG00000272256.1,AC044849.2,gc27
ENSG00000104660.17,LEPROTL1,gc27
ENSG00000241511.1,AC026979.1,gc27
ENSG00000177669.3,MBOAT4,gc27
ENSG00000271869.1,AC026979.3,gc27
ENSG00000104671.7,DCTN6,gc27
ENSG00000253708.1,AC026979.2,gc27
ENSG00000272375.1,AC026979.4,gc27
ENSG00000248159.1,HSPA8P11,gc27
ENSG00000254316.1,AC090820.1,gc27
ENSG00000253346.1,AC109329.1,gc27
ENSG00000254152.1,AC109329.2,gc27
ENSG00000127589.4,TUBBP1,gc27
ENSG00000254109.5,RBPMS-AS1,gc27
ENSG00000157110.15,RBPMS,gc27
ENSG00000279041.1,AC102945.2,gc27
ENSG00000197265.8,GTF2E2,gc27
ENSG00000253112.1,AC102945.1,gc27
ENSG00000253457.2,SMIM18,gc27
ENSG00000254172.1,RNU5A-3P,gc27
ENSG00000104687.12,GSR,gc27
ENSG00000104691.14,UBXN8,gc27
ENSG00000271081.1,AC009314.1,gc27
ENSG00000104695.12,PPP2CB,gc27
ENSG00000133863.7,TEX15,gc27
ENSG00000253204.1,AC090281.1,gc27
ENSG00000253793.1,AC008066.1,gc27
ENSG00000172733.11,PURG,gc27
ENSG00000165392.9,WRN,gc27
ENSG00000253579.1,SUMO2P16,gc27
ENSG00000253961.1,AC009563.1,gc27
ENSG00000229211.3,KCTD9P6,gc27
ENSG00000253377.1,AC068672.2,gc27
ENSG00000254095.1,AC068672.3,gc27
ENSG00000253275.1,AC068672.1,gc27
ENSG00000222468.1,RNA5SP261,gc27
ENSG00000157168.18,NRG1,gc27
ENSG00000253974.5,NRG1-IT1,gc27
ENSG00000252261.1,RNA5SP262,gc27
ENSG00000200246.1,RNA5SP263,gc27
ENSG00000254049.1,NRG1-IT3,gc27
ENSG00000212407.1,RNU6-663P,gc27
ENSG00000247134.6,AC090204.1,gc27
ENSG00000254346.2,MTND1P6,gc27
ENSG00000254090.1,MTND2P32,gc27
ENSG00000253393.1,RANP9,gc27
ENSG00000253993.1,AC104027.1,gc27
ENSG00000252735.1,RNU6-528P,gc27
ENSG00000272338.2,AC067838.1,gc27
ENSG00000172728.15,FUT10,gc27
ENSG00000254061.1,AC091144.2,gc27
ENSG00000129696.12,TTI2,gc27
ENSG00000198042.10,MAK16,gc27
ENSG00000239039.1,SNORD13,gc27
ENSG00000253232.1,AC091144.1,gc27
ENSG00000252505.1,SNORA70,gc27
ENSG00000253995.1,RPL10P18,gc27
ENSG00000133874.1,RNF122,gc27
ENSG00000240189.3,RN7SL621P,gc27
ENSG00000133878.8,DUSP26,gc27
ENSG00000253642.5,AF279873.3,gc27
ENSG00000253684.1,BUD31P1,gc27
ENSG00000263794.2,RN7SL457P,gc27
ENSG00000253569.1,VENTXP5,gc27
ENSG00000240738.1,AF279873.2,gc27
ENSG00000188512.6,AF279873.1,gc27
ENSG00000254194.5,AF279873.4,gc27
ENSG00000254302.1,AC087855.2,gc27
ENSG00000253108.1,AC090993.1,gc27
ENSG00000254033.1,AC087855.1,gc27
ENSG00000215264.4,RPL10AP3,gc27
ENSG00000254344.1,LINC01288,gc27
ENSG00000243181.2,AC087343.1,gc27
ENSG00000156687.10,UNC5D,gc27
ENSG00000279099.1,AC090740.1,gc27
ENSG00000232024.2,LSM12P1,gc27
ENSG00000253452.5,AC100818.1,gc27
ENSG00000253524.1,AC124290.1,gc27
ENSG00000254309.1,AC124290.2,gc27
ENSG00000253504.1,MTCYBP19,gc27
ENSG00000254384.1,MTND6P19,gc27
ENSG00000253685.1,MTND5P41,gc27
ENSG00000253610.1,AP006245.1,gc27
ENSG00000206871.1,RNU6-533P,gc27
ENSG00000254320.1,AP006245.2,gc27
ENSG00000253363.5,AC090809.1,gc27
ENSG00000244708.1,RPL23P10,gc27
ENSG00000199985.1,RNA5SP264,gc27
ENSG00000215262.7,KCNU1,gc27
ENSG00000274489.1,AC124076.1,gc27
ENSG00000219491.6,TPT1P8,gc27
ENSG00000243503.2,AC090453.1,gc27
ENSG00000254038.1,AC092818.1,gc27
ENSG00000253650.1,SMARCE1P4,gc27
ENSG00000253123.3,AC091182.1,gc27
ENSG00000253746.1,AC091182.2,gc27
ENSG00000253161.5,LINC01605,gc27
ENSG00000253388.1,AC124067.1,gc27
ENSG00000253414.2,AC124067.2,gc27
ENSG00000254111.2,AC124067.3,gc27
ENSG00000254290.1,AC124067.4,gc27
ENSG00000254306.1,AC137579.2,gc27
ENSG00000253344.1,AC137579.1,gc27
ENSG00000223215.1,RNU6-607P,gc27
ENSG00000183779.6,ZNF703,gc27
ENSG00000253181.1,AC138356.3,gc27
ENSG00000183154.1,AC138356.1,gc27
ENSG00000147475.14,ERLIN2,gc27
ENSG00000233170.4,AC138356.2,gc27
ENSG00000147471.11,PLPBP,gc27
ENSG00000020181.17,ADGRA2,gc27
ENSG00000104221.12,BRF2,gc27
ENSG00000156675.15,RAB11FIP1,gc27
ENSG00000280064.1,AC130304.1,gc27
ENSG00000241032.3,RN7SL709P,gc27
ENSG00000169154.5,GOT1L1,gc27
ENSG00000188778.5,ADRB3,gc27
ENSG00000270865.1,RPL12P48,gc27
ENSG00000187840.4,EIF4EBP1,gc27
ENSG00000260949.1,AP006545.1,gc27
ENSG00000272128.1,AP006545.2,gc27
ENSG00000129691.15,ASH2L,gc27
ENSG00000253437.1,RNU6-988P,gc27
ENSG00000240015.2,AC084024.1,gc27
ENSG00000147465.11,STAR,gc27
ENSG00000253356.1,AC084024.3,gc27
ENSG00000175324.9,LSM1,gc27
ENSG00000253739.1,RNU6-323P,gc27
ENSG00000156735.10,BAG4,gc27
ENSG00000248585.2,AC084024.2,gc27
ENSG00000085788.13,DDHD2,gc27
ENSG00000147535.16,PLPP5,gc27
ENSG00000147548.16,NSD3,gc27
ENSG00000255487.1,AC087362.2,gc27
ENSG00000254898.1,AC087362.1,gc27
ENSG00000272092.1,AC087623.3,gc27
ENSG00000165046.12,LETM2,gc27
ENSG00000254981.1,AC087623.1,gc27
ENSG00000272159.1,AC087623.4,gc27
ENSG00000077782.19,FGFR1,gc27
ENSG00000255201.1,AC087623.2,gc27
ENSG00000239218.2,RPS20P22,gc27
ENSG00000196166.3,C8orf86,gc27
ENSG00000253361.1,AC069120.1,gc27
ENSG00000254100.1,AC069120.3,gc27
ENSG00000253570.1,AC069120.2,gc27
ENSG00000254321.1,AC016813.1,gc27
ENSG00000147526.19,TACC1,gc27
ENSG00000207258.1,Y_RNA,gc27
ENSG00000253586.1,AC067817.1,gc27
ENSG00000253829.1,AC067817.2,gc27
ENSG00000169499.14,PLEKHA2,gc27
ENSG00000253645.1,AC108863.1,gc27
ENSG00000169495.4,HTRA4,gc27
ENSG00000169490.16,TM2D2,gc27
ENSG00000168615.11,ADAM9,gc27
ENSG00000207199.1,SNORD38,gc27
ENSG00000197140.14,ADAM32,gc27
ENSG00000243095.1,RPL3P10,gc27
ENSG00000253160.1,AC105185.1,gc27
ENSG00000196115.13,ADAM5,gc27
ENSG00000197475.11,ADAM3A,gc27
ENSG00000254067.2,AC123767.1,gc27
ENSG00000168619.15,ADAM18,gc27
ENSG00000104755.14,ADAM2,gc27
ENSG00000253332.1,AP005902.2,gc27
ENSG00000253233.1,AP005902.1,gc27
ENSG00000131203.12,IDO1,gc27
ENSG00000253939.1,AC007991.3,gc27
ENSG00000253838.1,AC007991.2,gc27
ENSG00000254287.1,AC007991.4,gc27
ENSG00000188676.13,IDO2,gc27
ENSG00000253790.1,AC007991.1,gc27
ENSG00000253381.1,AC087518.1,gc27
ENSG00000253665.1,AC022733.1,gc27
ENSG00000176907.4,C8orf4,gc27
ENSG00000254143.1,AC022733.2,gc27
ENSG00000253802.1,AC105999.2,gc27
ENSG00000253354.1,AC105999.1,gc27
ENSG00000272479.1,AC010857.1,gc27
ENSG00000165061.14,ZMAT4,gc27
ENSG00000254383.1,AC048387.1,gc27
ENSG00000206867.1,RNU6-356P,gc27
ENSG00000104332.11,SFRP1,gc27
ENSG00000263372.1,MIR548AO,gc27
ENSG00000239281.2,RPS29P2,gc27
ENSG00000253509.1,AC104393.1,gc27
ENSG00000206852.1,RNU6-895P,gc27
ENSG00000238936.1,SNORD65B,gc27
ENSG00000253396.1,AC016868.1,gc27
ENSG00000147533.16,GOLGA7,gc27
ENSG00000253943.1,KRT18P37,gc27
ENSG00000147536.11,GINS4,gc27
ENSG00000253133.1,AC009630.1,gc27
ENSG00000253174.2,AC009630.2,gc27
ENSG00000158669.11,GPAT4,gc27
ENSG00000264578.1,AC009630.3,gc27
ENSG00000165066.12,NKX6-3,gc27
ENSG00000029534.19,ANK1,gc27
ENSG00000274705.2,MIR486-1,gc27
ENSG00000283450.1,MIR486-2,gc27
ENSG00000253389.2,AC113133.1,gc27
ENSG00000207101.1,Y_RNA,gc27
ENSG00000260588.1,AC027702.1,gc27
ENSG00000241834.3,RN7SL149P,gc27
ENSG00000083168.9,KAT6A,gc27
ENSG00000238966.1,SNORD112,gc27
ENSG00000244235.2,AC103724.1,gc27
ENSG00000253135.1,AC103724.2,gc27
ENSG00000271938.1,AC103724.4,gc27
ENSG00000261449.1,AC103724.3,gc27
ENSG00000070718.11,AP3M2,gc27
ENSG00000104368.17,PLAT,gc27
ENSG00000253408.5,AC083973.1,gc27
ENSG00000104365.13,IKBKB,gc27
ENSG00000070501.11,POLB,gc27
ENSG00000240395.1,RPL5P23,gc27
ENSG00000104371.4,DKK4,gc27
ENSG00000078668.13,VDAC3,gc27
ENSG00000168575.9,SLC20A2,gc27
ENSG00000254131.1,AC093367.1,gc27
ENSG00000254165.1,AC090739.1,gc27
ENSG00000176209.11,SMIM19,gc27
ENSG00000147432.6,CHRNB3,gc27
ENSG00000255101.1,AC103843.1,gc27
ENSG00000255361.1,AC103843.2,gc27
ENSG00000147434.8,CHRNA6,gc27
ENSG00000131931.8,THAP1,gc27
ENSG00000120925.15,RNF170,gc27
ENSG00000242719.3,RN7SL806P,gc27
ENSG00000284062.1,MIR4469,gc27
ENSG00000168172.8,HOOK3,gc27
ENSG00000202514.1,Y_RNA,gc27
ENSG00000254673.1,AC110275.1,gc27
ENSG00000168522.12,FNTA,gc27
ENSG00000200731.1,RNU1-124P,gc27
ENSG00000185900.9,POMK,gc27
ENSG00000254198.1,AC113191.1,gc27
ENSG00000165102.14,HGSNAT,gc27
ENSG00000253611.1,VN1R46P,gc27
ENSG00000253884.1,AC022616.5,gc27
ENSG00000255166.1,AC022616.7,gc27
ENSG00000253312.1,AC022616.3,gc27
ENSG00000253186.2,AC022616.2,gc27
ENSG00000253606.2,AFG3L2P1,gc27
ENSG00000234713.3,AC022616.1,gc27
ENSG00000253707.1,AC022616.4,gc27
ENSG00000188877.12,POTEA,gc27
ENSG00000238509.1,RNU6-104P,gc27
ENSG00000255497.1,AC022616.8,gc27
ENSG00000254342.1,AC022616.6,gc27
ENSG00000201329.2,U3,gc27
ENSG00000250637.2,AC134698.1,gc27
ENSG00000254069.2,AC134698.4,gc27
ENSG00000253319.1,AC134698.3,gc27
ENSG00000253418.1,SNX18P27,gc27
ENSG00000254145.1,AC134698.5,gc27
ENSG00000253748.2,CYP4F44P,gc27
ENSG00000253195.2,AC134698.2,gc27
ENSG00000253845.1,AC139365.2,gc27
ENSG00000253198.1,AC139365.1,gc27
ENSG00000276685.1,pRNA,gc27
ENSG00000253425.2,HSPA8P13,gc27
ENSG00000248498.4,ASNSP1,gc27
ENSG00000254070.1,AC104576.1,gc27
ENSG00000251470.1,ASNSP4,gc27
ENSG00000228984.3,AC021451.1,gc27
ENSG00000250857.3,TRIM60P15,gc27
ENSG00000253314.5,LINC00293,gc27
ENSG00000253828.3,MTND2P38,gc27
ENSG00000282321.1,MTND1P7,gc27
ENSG00000252594.1,RNU6-656P,gc27
ENSG00000254118.1,MTCYBP20,gc27
ENSG00000254156.1,MTND6P20,gc27
ENSG00000253803.1,AC091163.3,gc27
ENSG00000253745.1,AC091163.1,gc27
ENSG00000253782.1,AC091163.2,gc27
ENSG00000215179.5,AC026241.1,gc27
ENSG00000222099.1,RN7SKP32,gc27
ENSG00000248347.3,AC120036.2,gc27
ENSG00000200986.1,RNU6-819P,gc27
ENSG00000188873.4,AC120036.1,gc27
ENSG00000248531.3,NDUFA5P12,gc27
ENSG00000254348.1,AC120036.4,gc27
ENSG00000255366.1,AC120036.5,gc27
ENSG00000253502.1,ATP6V1G1P2,gc27
ENSG00000253817.1,AC120036.3,gc27
ENSG00000215177.3,IGLV8OR8-1,gc27
ENSG00000164808.16,SPIDR,gc27
